query,video_id,query_date,sentiment
скетч-шоу vellissimoo «14 диски»,video_7665655,2023-11-03 18:00:00,could_be_better
ноутбуки,video_29363186,2023-11-03 18:00:00,useful
лего,video_22802390,2023-11-03 18:00:00,useful
фильм выборр 2  ,video_21073984,2023-11-03 18:00:00,uselessly
редрум,video_34277698,2023-11-03 18:00:00,useful
деффчонки 3 сезон ,video_1819759,2023-11-03 18:00:00,uselessly
«центральное телевидение». 3 июня 2023 года,video_26165568,2023-11-03 18:00:00,uselessly
варфейс ,video_29365698,2023-11-03 18:00:00,exact
четыре свадьбы,video_15362983,2023-11-03 18:00:00,uselessly
квартиры,video_11823526,2023-11-03 18:00:00,useful
сваты   7 серия ,video_25381645,2023-11-03 18:00:00,useful
шеф ивлев на ножах,video_6620978,2023-11-03 18:00:00,uselessly
уничтожение леопарда,video_29627733,2023-11-03 18:00:00,uselessly
кира сазонова обсудим,video_20233684,2023-11-03 18:00:00,uselessly
импровизация,video_22716289,2023-11-03 18:00:00,useful
приятный подкаст,video_29628566,2023-11-03 18:00:00,uselessly
куда я пропал???! наука с рутубиком,video_29628649,2023-11-03 18:00:00,uselessly
пучков,video_31665992,2023-11-03 18:00:00,useful
блогер 2023 | актуальные социальные сети,video_29628882,2023-11-03 18:00:00,could_be_better
comedy club кравец,video_5911411,2023-11-03 18:00:00,useful
на ножах,video_6624628,2023-11-03 18:00:00,uselessly
звезды в африке 5сезон ,video_7666824,2023-11-03 18:00:00,uselessly
абсурд,video_16907852,2023-11-03 18:00:00,useful
чужие письма,video_4967857,2023-11-03 18:00:00,uselessly
хайп реалити 5,video_29630170,2023-11-03 18:00:00,uselessly
как сделать много комментариев на ozon. отзывы ozon.,video_22114636,2023-11-03 18:00:00,could_be_better
чикатило се,video_29631173,2023-11-03 18:00:00,uselessly
братаны3,video_32168,2023-11-03 18:00:00,uselessly
обзор матчей евро,video_32203,2023-11-03 18:00:00,could_be_better
заморозок,video_31506363,2023-11-03 18:00:00,uselessly
однажды в россии экзамен,video_12126343,2023-11-03 18:00:00,useful
debauchery food рис по-индийски,video_14984931,2023-11-03 18:00:00,could_be_better
зенит спартак 2006 ,video_32643,2023-11-03 18:00:00,uselessly
пацанк,video_8433799,2023-11-03 18:00:00,could_be_better
пацанки 2 серия,video_8433799,2023-11-03 18:00:00,could_be_better
пацанки 6 сезон 13 выпуск,video_8433799,2023-11-03 18:00:00,useful
куда исчезла армянская слобода в казани?,video_33268,2023-11-03 18:00:00,could_be_better
харламов,video_29891462,2023-11-03 18:00:00,useful
таврида - столица творчества | 2 часть,video_33525,2023-11-03 18:00:00,useful
профиль фильм,video_27820440,2023-11-03 18:00:00,uselessly
фильм выборр 2  ,video_27820440,2023-11-03 18:00:00,uselessly
едствие вели,video_7667899,2023-11-03 18:00:00,useful
следствие вели,video_7667899,2023-11-03 18:00:00,useful
битва экстрасенсов выпуск 22 октября 2022,video_33846,2023-11-03 18:00:00,сlickbait
битва экстрасенсов22,video_303259,2023-11-03 18:00:00,could_be_better
битва экстрасенсов сильнпй,video_21475555,2023-11-03 18:00:00,could_be_better
рен тв,video_25680799,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «14 диски»,video_7220286,2023-11-03 18:00:00,uselessly
секс,video_7220746,2023-11-03 18:00:00,uselessly
мужское женское днк ,video_8433833,2023-11-03 18:00:00,could_be_better
как стать блогером 2023,video_25117618,2023-11-03 18:00:00,uselessly
новень,video_29894639,2023-11-03 18:00:00,uselessly
подарки яхты,video_27820510,2023-11-03 18:00:00,could_be_better
наука с рутубиком магнитное притяжение,video_31507168,2023-11-03 18:00:00,uselessly
сладкая жизнь 3 сезон 1 серия,video_3814986,2023-11-03 18:00:00,useful
нездобин,video_18649973,2023-11-03 18:00:00,could_be_better
владимир неволин,video_25117640,2023-11-03 18:00:00,useful
цска ахмат,video_37275,2023-11-03 18:00:00,useful
скетч-шоу vellissimoo «14 диски»,video_18790443,2023-11-03 18:00:00,could_be_better
магний,video_30154335,2023-11-03 18:00:00,useful
бетмен,video_18668342,2023-11-03 18:00:00,uselessly
позиция канал,video_25681677,2023-11-03 18:00:00,uselessly
пушман,video_321597,2023-11-03 18:00:00,uselessly
градус тв,video_25681800,2023-11-03 18:00:00,uselessly
первый канал,video_26464088,2023-11-03 18:00:00,useful
сила веры! анна маслова,video_7804877,2023-11-03 18:00:00,uselessly
как сделать бомбу,video_7805004,2023-11-03 18:00:00,uselessly
фильм на солнце вдоль рядов кукурузы,video_18964703,2023-11-03 18:00:00,exact
хочешь победить врага - полюби его,video_17204268,2023-11-03 18:00:00,uselessly
зио,video_7805995,2023-11-03 18:00:00,useful
с соловьевым,video_30158723,2023-11-03 18:00:00,useful
фестиваль богеры волгоград,video_323317,2023-11-03 18:00:00,uselessly
игры ,video_8099695,2023-11-03 18:00:00,useful
влад череватый ,video_7911942,2023-11-03 18:00:00,uselessly
лисички с картошкой в казане,video_30409421,2023-11-03 18:00:00,could_be_better
хочешь победить врага - полюби его,video_30409637,2023-11-03 18:00:00,uselessly
богиня шопинга,video_26464257,2023-11-03 18:00:00,uselessly
мини-обзор фильма «подземелья и драконы: честь среди воров» | sudarikova kate,video_15588965,2023-11-03 18:00:00,uselessly
незабытые. фильм о фильме эпизода преступление в волгограде,video_9724674,2023-11-03 18:00:00,uselessly
 двое на миллион,video_19420138,2023-11-03 18:00:00,could_be_better
битва экстрасенсов 21 сезон,video_19936182,2023-11-03 18:00:00,сlickbait
звезды в африке 4 сезон,video_8104245,2023-11-03 18:00:00,сlickbait
мужское женское 11.12.2014,video_31776454,2023-11-03 18:00:00,could_be_better
не личная жизнь сериал,video_30414263,2023-11-03 18:00:00,uselessly
импровизация с,video_23474129,2023-11-03 18:00:00,useful
«центральное телевидение». 3 июня 2023 года,video_31776609,2023-11-03 18:00:00,uselessly
фильмы про приключения 2023 | подборка | sudarikova kate,video_30673388,2023-11-03 18:00:00,uselessly
упругие ягодицы/силовая тренировка на низ тела,video_25683237,2023-11-03 18:00:00,could_be_better
дело чести сериал 2017,video_24049583,2023-11-03 18:00:00,uselessly
шоу воли седокова,video_14840614,2023-11-03 18:00:00,could_be_better
продажа,video_30676338,2023-11-03 18:00:00,useful
сердце клавы 5,video_4990993,2023-11-03 18:00:00,uselessly
иваньково,video_614045,2023-11-03 18:00:00,uselessly
незабытые |закрытый показ,video_26766300,2023-11-03 18:00:00,uselessly
comedy club ,video_6449754,2023-11-03 18:00:00,useful
битва сильнейших экстрасенсов 1выпуск,video_30677316,2023-11-03 18:00:00,useful
анастасия макеева,video_7967293,2023-11-03 18:00:00,uselessly
мужское женское 2023,video_25117844,2023-11-03 18:00:00,could_be_better
выжить в дубае 3,video_615201,2023-11-03 18:00:00,uselessly
ай как просто,video_27820868,2023-11-03 18:00:00,useful
stand up,video_25683925,2023-11-03 18:00:00,useful
фильмач,video_17646966,2023-11-03 18:00:00,uselessly
камеди клаб нато,video_6732023,2023-11-03 18:00:00,could_be_better
недвижимость,video_30942270,2023-11-03 18:00:00,useful
недвижимость,video_30942742,2023-11-03 18:00:00,could_be_better
дубае звезды,video_616682,2023-11-03 18:00:00,could_be_better
debauchery food стейк минутка,video_9298969,2023-11-03 18:00:00,uselessly
анна маслова дневник благодарности: как меняет жизнь?,video_30942834,2023-11-03 18:00:00,uselessly
пёс 6 сезон,video_2245017,2023-11-03 18:00:00,uselessly
2 выпуск выжить в дубае,video_14985243,2023-11-03 18:00:00,uselessly
женский доктор 2 сезон22 сери,video_24207609,2023-11-03 18:00:00,could_be_better
новые пацанки,video_12172367,2023-11-03 18:00:00,could_be_better
пацанки 8 сезон,video_12172367,2023-11-03 18:00:00,could_be_better
радислав гандапас,video_30943775,2023-11-03 18:00:00,exact
лесник сериал,video_8434045,2023-11-03 18:00:00,uselessly
зио,video_20836622,2023-11-03 18:00:00,uselessly
дмитрий никотин ,video_32335780,2023-11-03 18:00:00,useful
наше л,video_25684473,2023-11-03 18:00:00,useful
вести н,video_24602307,2023-11-03 18:00:00,uselessly
два холма 1 13 серия комедия 2022 на сервисе старт start дата выхода,video_5457597,2023-11-03 18:00:00,uselessly
вагнер,video_32043952,2023-11-03 18:00:00,useful
анна маслова домашний оберег!,video_9602061,2023-11-03 18:00:00,could_be_better
выжить в дубае 2,video_905010,2023-11-03 18:00:00,could_be_better
звезды в африке ,video_20836834,2023-11-03 18:00:00,uselessly
поликлиника возле дома своего,video_19373836,2023-11-03 18:00:00,uselessly
что где когда,video_9606465,2023-11-03 18:00:00,useful
первый отде,video_906050,2023-11-03 18:00:00,uselessly
«игра» на тнт вернулась / масляков уходит из квн,video_31214082,2023-11-03 18:00:00,uselessly
шоу кондитер ,video_13330207,2023-11-03 18:00:00,useful
papasha_live создаем 3d игрушку из слайма,video_9607414,2023-11-03 18:00:00,uselessly
сосутся,video_31214783,2023-11-03 18:00:00,could_be_better
garrys mod,video_884387,2023-11-03 18:00:00,useful
мужское женское  го,video_32593957,2023-11-03 18:00:00,useful
шоу кондитер ,video_9897685,2023-11-03 18:00:00,could_be_better
экстрасенсы сильнейшие,video_907668,2023-11-03 18:00:00,uselessly
летаем потихоньку да стреляем,video_31216747,2023-11-03 18:00:00,could_be_better
битва экстрасенсов,video_17426053,2023-11-03 18:00:00,useful
экстрасенсы битва сильнейших 2 сезон 1 выпуск,video_17426053,2023-11-03 18:00:00,could_be_better
катание на слоне в таиланде | слон | таиланд | пхукет,video_19251188,2023-11-03 18:00:00,uselessly
чадо из ада 2 сезон 5 серия,video_5457678,2023-11-03 18:00:00,uselessly
одна,video_22076817,2023-11-03 18:00:00,useful
поликлиника ну погнали уже,video_17206027,2023-11-03 18:00:00,uselessly
